id,name,brand,price_inr,rating,rating_count,gender,wear_type,category,category_label,slot,occasion,tags,description,description_source,image,image_url,site,product_url,collected_at,base_colour,season,usage
fpi_23196,Highlander Men Green Check Shirt,Highlander,1328,4.0,50.0,men,western,shirts,Shirts,topwear,casual,men;western;shirts;casual;green;fall;casual,Highlander Men Green Check Shirt. Green Shirts for men. Category: Topwear/Shirts. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/23196.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/23196.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=23196.jpg,2024-01-01T00:00:00+00:00,green,fall,casual
fpi_34589,Tonga Women Printed Magenta Top,Tonga,922,4.0,50.0,women,western,tops,Tops,topwear,casual,women;western;tops;casual;magenta;summer;casual,Tonga Women Printed Magenta Top. Magenta Tops for women. Category: Topwear/Tops. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/34589.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/34589.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=34589.jpg,2024-01-01T00:00:00+00:00,magenta,summer,casual
fpi_34851,Vans Men Bedford Charcoal Shoes,Vans,1993,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;charcoal;summer;casual,Vans Men Bedford Charcoal Shoes. Charcoal Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/34851.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/34851.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=34851.jpg,2024-01-01T00:00:00+00:00,charcoal,summer,casual
fpi_18318,Wills Lifestyle Men Check Purple Shirt,Wills,1101,4.0,50.0,men,western,shirts,Shirts,topwear,casual,men;western;shirts;casual;purple;summer;casual,Wills Lifestyle Men Check Purple Shirt. Purple Shirts for men. Category: Topwear/Shirts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/18318.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/18318.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=18318.jpg,2024-01-01T00:00:00+00:00,purple,summer,casual
fpi_27624,Scullers Men Cream Shorts,Scullers,1213,4.0,50.0,men,western,shorts,Shorts,bottomwear,casual,men;western;shorts;casual;cream;summer;casual,Scullers Men Cream Shorts. Cream Shorts for men. Category: Bottomwear/Shorts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/27624.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/27624.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=27624.jpg,2024-01-01T00:00:00+00:00,cream,summer,casual
fpi_19184,United Colors Of Benetton Men Red Check Shirt,United,926,4.0,50.0,men,western,shirts,Shirts,topwear,casual,men;western;shirts;casual;red;fall;casual,United Colors Of Benetton Men Red Check Shirt. Red Shirts for men. Category: Topwear/Shirts. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/19184.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/19184.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=19184.jpg,2024-01-01T00:00:00+00:00,red,fall,casual
fpi_42427,Aurelia Women Green Kurta,Aurelia,1124,4.0,50.0,women,ethnic,kurtas,Kurtas,topwear,festive,women;ethnic;kurtas;festive;green;summer;ethnic,Aurelia Women Green Kurta. Green Kurtas for women. Category: Topwear/Kurtas. Intended usage: Ethnic. Season: Summer.,fashion-product-images,images/fpi/42427.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/42427.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=42427.jpg,2024-01-01T00:00:00+00:00,green,summer,ethnic
fpi_53768,Puma Men Blue T-shirt,Puma,1197,4.0,50.0,men,western,tshirts,Tshirts,topwear,casual,men;western;tshirts;casual;blue;summer;casual,Puma Men Blue T-shirt. Blue Tshirts for men. Category: Topwear/Tshirts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/53768.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/53768.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=53768.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_40941,Gini and Jony Girls Pretty Pink Top,Gini,1200,4.0,50.0,women,western,tops,Tops,topwear,casual,women;western;tops;casual;pink;summer;casual,Gini and Jony Girls Pretty Pink Top. Pink Tops for women. Category: Topwear/Tops. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/40941.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/40941.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=40941.jpg,2024-01-01T00:00:00+00:00,pink,summer,casual
fpi_5176,Marvel Men's Spiderman Zoom In Action Black T-shirt,Marvel,862,4.0,50.0,men,western,tshirts,Tshirts,topwear,casual,men;western;tshirts;casual;black;summer;casual,Marvel Men's Spiderman Zoom In Action Black T-shirt. Black Tshirts for men. Category: Topwear/Tshirts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/5176.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/5176.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=5176.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_31462,Nike Men Advantage Geometric Blue Jersey,Nike,903,4.0,50.0,men,western,tshirts,Tshirts,topwear,sports,men;western;tshirts;sports;blue;summer;sports,Nike Men Advantage Geometric Blue Jersey. Blue Tshirts for men. Category: Topwear/Tshirts. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/31462.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/31462.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=31462.jpg,2024-01-01T00:00:00+00:00,blue,summer,sports
fpi_5170,Ed Hardy Men's Sports Black T-shirt,Ed,1299,4.0,50.0,men,western,tshirts,Tshirts,topwear,casual,men;western;tshirts;casual;black;summer;casual,Ed Hardy Men's Sports Black T-shirt. Black Tshirts for men. Category: Topwear/Tshirts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/5170.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/5170.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=5170.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_12794,Nike Women White Print Pink Tshirts,Nike,804,4.0,50.0,women,western,tshirts,Tshirts,topwear,casual,women;western;tshirts;casual;pink;fall;casual,Nike Women White Print Pink Tshirts. Pink Tshirts for women. Category: Topwear/Tshirts. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/12794.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/12794.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=12794.jpg,2024-01-01T00:00:00+00:00,pink,fall,casual
fpi_37154,Campbell Men Pack of 3 T-shirts,Campbell,863,4.0,50.0,men,western,tshirts,Tshirts,topwear,casual,men;western;tshirts;casual;beige;summer;casual,Campbell Men Pack of 3 T-shirts. Beige Tshirts for men. Category: Topwear/Tshirts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/37154.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/37154.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=37154.jpg,2024-01-01T00:00:00+00:00,beige,summer,casual
fpi_5388,Kalenji Kapteren Tr Grey Blue 2010,Kalenji,2038,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;blue;summer;sports,Kalenji Kapteren Tr Grey Blue 2010. Blue Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/5388.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/5388.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=5388.jpg,2024-01-01T00:00:00+00:00,blue,summer,sports
fpi_26562,Lee Cooper Men Brown Shoes,Lee,2303,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;brown;fall;casual,Lee Cooper Men Brown Shoes. Brown Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/26562.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/26562.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=26562.jpg,2024-01-01T00:00:00+00:00,brown,fall,casual
fpi_43957,Puma Women Grey Techno Ind Sandals,Puma,2415,4.0,50.0,women,western,sandals,Sandals,footwear,casual,women;western;sandals;casual;grey;fall;casual,Puma Women Grey Techno Ind Sandals. Grey Sandals for women. Category: Sandal/Sandals. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/43957.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/43957.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=43957.jpg,2024-01-01T00:00:00+00:00,grey,fall,casual
fpi_6595,Spykar Women's Black Top,Spykar,1241,4.0,50.0,women,western,tops,Tops,topwear,casual,women;western;tops;casual;black;summer;casual,Spykar Women's Black Top. Black Tops for women. Category: Topwear/Tops. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/6595.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/6595.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=6595.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_42416,W Women Pink Kurta,W,845,4.0,50.0,women,ethnic,kurtas,Kurtas,topwear,festive,women;ethnic;kurtas;festive;pink;summer;ethnic,W Women Pink Kurta. Pink Kurtas for women. Category: Topwear/Kurtas. Intended usage: Ethnic. Season: Summer.,fashion-product-images,images/fpi/42416.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/42416.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=42416.jpg,2024-01-01T00:00:00+00:00,pink,summer,ethnic
fpi_22163,Timberland Men Navy Blue Casual Shoes,Timberland,2460,4.0,50.0,men,western,casual-shoes,Casual Shoes,footwear,casual,men;western;casual-shoes;casual;navy blue;fall;casual,Timberland Men Navy Blue Casual Shoes. Navy Blue Casual Shoes for men. Category: Shoes/Casual Shoes. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/22163.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/22163.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=22163.jpg,2024-01-01T00:00:00+00:00,navy blue,fall,casual
fpi_28721,W Women Printed Beige Kurta,W,1106,4.0,50.0,women,ethnic,kurtas,Kurtas,topwear,festive,women;ethnic;kurtas;festive;beige;summer;ethnic,W Women Printed Beige Kurta. Beige Kurtas for women. Category: Topwear/Kurtas. Intended usage: Ethnic. Season: Summer.,fashion-product-images,images/fpi/28721.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/28721.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=28721.jpg,2024-01-01T00:00:00+00:00,beige,summer,ethnic
fpi_35725,Force 10 Men Beige Sports Shoes,Force,2028,4.0,50.0,men,western,sports-shoes,Sports Shoes,footwear,sports,men;western;sports-shoes;sports;beige;summer;sports,Force 10 Men Beige Sports Shoes. Beige Sports Shoes for men. Category: Shoes/Sports Shoes. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/35725.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/35725.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=35725.jpg,2024-01-01T00:00:00+00:00,beige,summer,sports
fpi_2150,Basics Men Yellow Striped Polo T-shirt,Basics,840,4.0,50.0,men,western,tshirts,Tshirts,topwear,casual,men;western;tshirts;casual;white;spring;casual,Basics Men Yellow Striped Polo T-shirt. White Tshirts for men. Category: Topwear/Tshirts. Intended usage: Casual. Season: Spring.,fashion-product-images,images/fpi/2150.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/2150.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=2150.jpg,2024-01-01T00:00:00+00:00,white,spring,casual
fpi_39808,Peter England Men Khaki Trousers,Peter,2150,4.0,50.0,men,western,trousers,Trousers,bottomwear,office,men;western;trousers;office;khaki;spring;formal,Peter England Men Khaki Trousers. Khaki Trousers for men. Category: Bottomwear/Trousers. Intended usage: Formal. Season: Spring.,fashion-product-images,images/fpi/39808.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/39808.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=39808.jpg,2024-01-01T00:00:00+00:00,khaki,spring,formal
fpi_22641,Nike Men Solid Black T-shirt,Nike,929,4.0,50.0,men,western,tshirts,Tshirts,topwear,sports,men;western;tshirts;sports;black;fall;sports,Nike Men Solid Black T-shirt. Black Tshirts for men. Category: Topwear/Tshirts. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/22641.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/22641.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=22641.jpg,2024-01-01T00:00:00+00:00,black,fall,sports
fpi_19540,United Colors of Benetton Men Solid Blue Sweater,United,965,4.0,50.0,men,western,sweaters,Sweaters,topwear,casual,men;western;sweaters;casual;blue;summer;casual,United Colors of Benetton Men Solid Blue Sweater. Blue Sweaters for men. Category: Topwear/Sweaters. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/19540.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/19540.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=19540.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_34037,Palm Tree Boys Check Blue Shirt,Palm,1349,4.0,50.0,men,western,shirts,Shirts,topwear,casual,men;western;shirts;casual;blue;summer;casual,Palm Tree Boys Check Blue Shirt. Blue Shirts for men. Category: Topwear/Shirts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/34037.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/34037.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=34037.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_51586,Wrangler Women Blue Giselle Jeans,Wrangler,1270,4.0,50.0,women,western,jeans,Jeans,bottomwear,casual,women;western;jeans;casual;blue;summer;casual,Wrangler Women Blue Giselle Jeans. Blue Jeans for women. Category: Bottomwear/Jeans. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/51586.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/51586.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=51586.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_43369,Reebok Men Black Possession Flip Flops,Reebok,2287,4.0,50.0,men,western,flip-flops,Flip Flops,footwear,casual,men;western;flip-flops;casual;black;summer;casual,Reebok Men Black Possession Flip Flops. Black Flip Flops for men. Category: Flip Flops/Flip Flops. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/43369.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/43369.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=43369.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_6706,UCB Women's Epaulettes On Sleeve Pink T-shirt,UCB,1394,4.0,50.0,women,western,tshirts,Tshirts,topwear,casual,women;western;tshirts;casual;pink;summer;casual,UCB Women's Epaulettes On Sleeve Pink T-shirt. Pink Tshirts for women. Category: Topwear/Tshirts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/6706.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/6706.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=6706.jpg,2024-01-01T00:00:00+00:00,pink,summer,casual
